{Name:n02104029 kuvasz, Probability:0.21910787}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.15326566}  {Name:n02111500 Great Pyrenees, Probability:0.07865355}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9270899}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.05543004}  {Name:n02102480 Sussex spaniel, Probability:0.004643208}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.74279076}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.23878713}  {Name:n02412080 ram, tup, Probability:0.005534268}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9290207}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.062220924}  {Name:n01883070 wombat, Probability:0.0046685273}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7650087}  {Name:n02093991 Irish terrier, Probability:0.06223051}  {Name:n02096051 Airedale, Airedale terrier, Probability:0.033768415}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.69135916}  {Name:n01883070 wombat, Probability:0.09057734}  {Name:n02361337 marmot, Probability:0.049828585}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9953053}  {Name:n01883070 wombat, Probability:0.0016828148}  {Name:n02361337 marmot, Probability:0.001127743}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.90470994}  {Name:n02444819 otter, Probability:0.019432439}  {Name:n02363005 beaver, Probability:0.010332367}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9497167}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.016504664}  {Name:n02410509 bison, Probability:0.014611406}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.4839422}  {Name:n02361337 marmot, Probability:0.3506102}  {Name:n02363005 beaver, Probability:0.03777515}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.2882227}  {Name:n02119789 kit fox, Vulpes macrotis, Probability:0.1795424}  {Name:n02361337 marmot, Probability:0.09551062}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9999833}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:1.3759719e-05}  {Name:n02112137 chow, chow chow, Probability:2.2992515e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8716336}  {Name:n02442845 mink, Probability:0.023470854}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.02008465}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.86709875}  {Name:n01883070 wombat, Probability:0.04064702}  {Name:n01877812 wallaby, brush kangaroo, Probability:0.020330904}
{Name:n02177972 weevil, Probability:0.19061229}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.16981272}  {Name:n02444819 otter, Probability:0.05302527}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9999777}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:1.0369023e-05}  {Name:n01883070 wombat, Probability:3.4265092e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.95710653}  {Name:n02504458 African elephant, Loxodonta africana, Probability:0.016700847}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.008034956}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.5657595}  {Name:n02410509 bison, Probability:0.33937657}  {Name:n02403003 ox, Probability:0.04129566}
{Name:n02096051 Airedale, Airedale terrier, Probability:0.2231844}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.20020798}  {Name:n02091635 otterhound, otter hound, Probability:0.09176633}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.91630876}  {Name:n02410509 bison, Probability:0.058912285}  {Name:n02403003 ox, Probability:0.010349209}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.84018433}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.121775255}  {Name:n02099601 golden retriever, Probability:0.0189462}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9986601}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00048484496}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.00043441748}
{Name:n02504013 Indian elephant, Elephas maximus, Probability:0.36380902}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.3317476}  {Name:n01871265 tusker, Probability:0.20623009}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99518627}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.0021775342}  {Name:n02410509 bison, Probability:0.0013293923}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9133992}  {Name:n02410509 bison, Probability:0.065788135}  {Name:n01877812 wallaby, brush kangaroo, Probability:0.0045155776}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7286617}  {Name:n02093991 Irish terrier, Probability:0.11170041}  {Name:n02117135 hyena, hyaena, Probability:0.023574237}
{Name:n03998194 prayer rug, prayer mat, Probability:0.28461745}  {Name:n03223299 doormat, welcome mat, Probability:0.05506212}  {Name:n01883070 wombat, Probability:0.05505306}
{Name:n02504013 Indian elephant, Elephas maximus, Probability:0.5558549}  {Name:n01871265 tusker, Probability:0.27114266}  {Name:n02504458 African elephant, Loxodonta africana, Probability:0.04550376}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8616429}  {Name:n02410509 bison, Probability:0.113701016}  {Name:n02102973 Irish water spaniel, Probability:0.01929579}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9758901}  {Name:n02361337 marmot, Probability:0.008362465}  {Name:n02363005 beaver, Probability:0.0065445844}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9908484}  {Name:n01883070 wombat, Probability:0.0037888114}  {Name:n02410509 bison, Probability:0.0018061562}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9878065}  {Name:n02117135 hyena, hyaena, Probability:0.0022763116}  {Name:n01871265 tusker, Probability:0.0012546914}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.996603}  {Name:n02410509 bison, Probability:0.0013765355}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.00045446775}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8568371}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.10032541}  {Name:n02117135 hyena, hyaena, Probability:0.04081341}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9995272}  {Name:n02117135 hyena, hyaena, Probability:0.0001538088}  {Name:n02410509 bison, Probability:0.00012912681}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.97650945}  {Name:n02361337 marmot, Probability:0.015786543}  {Name:n02077923 sea lion, Probability:0.0036460722}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.77398616}  {Name:n02410509 bison, Probability:0.12393324}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.029143902}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7595126}  {Name:n02410509 bison, Probability:0.08737839}  {Name:n02087394 Rhodesian ridgeback, Probability:0.0278939}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.921507}  {Name:n02361337 marmot, Probability:0.03180556}  {Name:n02093991 Irish terrier, Probability:0.009501215}
{Name:n02115913 dhole, Cuon alpinus, Probability:0.24156852}  {Name:n02119022 red fox, Vulpes vulpes, Probability:0.10204696}  {Name:n09468604 valley, vale, Probability:0.074926555}
{Name:n02410509 bison, Probability:0.46368238}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.2112383}  {Name:n02403003 ox, Probability:0.086624585}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7708805}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.1583464}  {Name:n02100877 Irish setter, red setter, Probability:0.022171553}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.54493046}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.2160853}  {Name:n02114367 timber wolf, grey wolf, gray wolf, Canis lupus, Probability:0.12936778}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8780445}  {Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.042485036}  {Name:n02117135 hyena, hyaena, Probability:0.035518438}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.46431422}  {Name:n01883070 wombat, Probability:0.21082169}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.15810819}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9987056}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00033406296}  {Name:n02444819 otter, Probability:0.00026518884}
{Name:n02117135 hyena, hyaena, Probability:0.19228578}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.085248455}  {Name:n01614925 bald eagle, American eagle, Haliaeetus leucocephalus, Probability:0.07179831}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9852051}  {Name:n02410509 bison, Probability:0.013453923}  {Name:n02403003 ox, Probability:0.0010442109}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.56206226}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.10710136}  {Name:n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier, Probability:0.056542322}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.62464964}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.16421258}  {Name:n01871265 tusker, Probability:0.070797704}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.95454776}  {Name:n02361337 marmot, Probability:0.0065332074}  {Name:n01883070 wombat, Probability:0.006350374}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98383594}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00726669}  {Name:n02117135 hyena, hyaena, Probability:0.0046186186}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6000062}  {Name:n02410509 bison, Probability:0.38258493}  {Name:n02403003 ox, Probability:0.005691031}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99386483}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.005545567}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.00010927487}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98823}  {Name:n02444819 otter, Probability:0.0030407142}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0023491126}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6928974}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.25497174}  {Name:n02403003 ox, Probability:0.036029156}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.89494324}  {Name:n02077923 sea lion, Probability:0.039516803}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.017117087}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.959604}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.013955458}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.012506061}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.64391804}  {Name:n02442845 mink, Probability:0.090395235}  {Name:n02114855 coyote, prairie wolf, brush wolf, Canis latrans, Probability:0.061157417}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9675097}  {Name:n02410509 bison, Probability:0.027664302}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0016554917}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8920482}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.035074033}  {Name:n02486410 baboon, Probability:0.028660843}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9988838}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00041252887}  {Name:n02112137 chow, chow chow, Probability:0.0004079141}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9877264}  {Name:n02442845 mink, Probability:0.0046919794}  {Name:n02410509 bison, Probability:0.0013470362}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.42025793}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.33584675}  {Name:n02099429 curly-coated retriever, Probability:0.08252215}
{Name:n02410509 bison, Probability:0.39891773}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.16090687}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.12407327}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.40278316}  {Name:n02077923 sea lion, Probability:0.33681273}  {Name:n02361337 marmot, Probability:0.046115037}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9914453}  {Name:n02119022 red fox, Vulpes vulpes, Probability:0.0024956933}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0011143192}
{Name:n02442845 mink, Probability:0.15055366}  {Name:n02363005 beaver, Probability:0.08372428}  {Name:n02490219 marmoset, Probability:0.04541627}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7415902}  {Name:n02102480 Sussex spaniel, Probability:0.14045186}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.055255737}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9975898}  {Name:n02363005 beaver, Probability:0.0011495407}  {Name:n02410509 bison, Probability:0.0002651162}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9999436}  {Name:n02091635 otterhound, otter hound, Probability:1.6050168e-05}  {Name:n02363005 beaver, Probability:8.360272e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.22199814}  {Name:n02403003 ox, Probability:0.13945344}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:0.1095464}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7428855}  {Name:n02487347 macaque, Probability:0.09001186}  {Name:n02442845 mink, Probability:0.03219284}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.50946033}  {Name:n02410509 bison, Probability:0.2483295}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.12244142}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5921554}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.3961774}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0057971547}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.90145415}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.039714247}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0130943945}
{Name:n02410509 bison, Probability:0.72434855}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.18168218}  {Name:n02403003 ox, Probability:0.0255839}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.67702764}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.12864774}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.082968526}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9679528}  {Name:n02444819 otter, Probability:0.012500367}  {Name:n01883070 wombat, Probability:0.008767922}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9935347}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.0014647524}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.0010390265}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9775669}  {Name:n02117135 hyena, hyaena, Probability:0.008754817}  {Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.003441995}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6260296}  {Name:n02093754 Border terrier, Probability:0.055787355}  {Name:n02093991 Irish terrier, Probability:0.03743914}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.68617576}  {Name:n02444819 otter, Probability:0.10166657}  {Name:n02102973 Irish water spaniel, Probability:0.04082262}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99945337}  {Name:n02410509 bison, Probability:0.000270968}  {Name:n01883070 wombat, Probability:0.00012504382}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.68258226}  {Name:n02112137 chow, chow chow, Probability:0.07242614}  {Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.072146945}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7688336}  {Name:n02410509 bison, Probability:0.18594845}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.04069232}
{Name:n02112137 chow, chow chow, Probability:0.23200226}  {Name:n02117135 hyena, hyaena, Probability:0.09997238}  {Name:n02114367 timber wolf, grey wolf, gray wolf, Canis lupus, Probability:0.066195086}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9672771}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.008956734}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0085230535}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.925524}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.050695308}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.006945512}
{Name:n02077923 sea lion, Probability:0.5807675}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.11022801}  {Name:n02444819 otter, Probability:0.09238732}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99602354}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0014203292}  {Name:n02093754 Border terrier, Probability:0.00034632502}
{Name:n02115913 dhole, Cuon alpinus, Probability:0.27147257}  {Name:n02326432 hare, Probability:0.16323131}  {Name:n02114855 coyote, prairie wolf, brush wolf, Canis latrans, Probability:0.08878449}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9847815}  {Name:n02361337 marmot, Probability:0.006506618}  {Name:n02444819 otter, Probability:0.004946369}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.84261906}  {Name:n02077923 sea lion, Probability:0.042943146}  {Name:n02361337 marmot, Probability:0.030571107}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9997212}  {Name:n02115913 dhole, Cuon alpinus, Probability:9.4441064e-05}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:3.5463596e-05}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98393506}  {Name:n02056570 king penguin, Aptenodytes patagonica, Probability:0.006650517}  {Name:n02363005 beaver, Probability:0.0020145865}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9136509}  {Name:n02410509 bison, Probability:0.052234422}  {Name:n02117135 hyena, hyaena, Probability:0.013056988}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9658261}  {Name:n02361337 marmot, Probability:0.025813663}  {Name:n02363005 beaver, Probability:0.0014090562}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99991906}  {Name:n02361337 marmot, Probability:3.676518e-05}  {Name:n02363005 beaver, Probability:1.8829463e-05}
{Name:n02442845 mink, Probability:0.18240842}  {Name:n02099267 flat-coated retriever, Probability:0.13739279}  {Name:n02013706 limpkin, Aramus pictus, Probability:0.11549987}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8769384}  {Name:n02444819 otter, Probability:0.06501591}  {Name:n02412080 ram, tup, Probability:0.016064519}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.68087}  {Name:n02102973 Irish water spaniel, Probability:0.09143816}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.05325957}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9994393}  {Name:n02437616 llama, Probability:0.00021363849}  {Name:n02117135 hyena, hyaena, Probability:0.00012958571}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9980804}  {Name:n02099849 Chesapeake Bay retriever, Probability:0.00030387647}  {Name:n02093991 Irish terrier, Probability:0.00026969454}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.648075}  {Name:n02415577 bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis, Probability:0.056280624}  {Name:n02443114 polecat, fitch, foulmart, foumart, Mustela putorius, Probability:0.035481468}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6506583}  {Name:n02410509 bison, Probability:0.32410765}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.010375748}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9918399}  {Name:n02117135 hyena, hyaena, Probability:0.0025227678}  {Name:n02116738 African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus, Probability:0.0018039108}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88728446}  {Name:n02091635 otterhound, otter hound, Probability:0.053786226}  {Name:n02099601 golden retriever, Probability:0.024827497}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.45998028}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.18551998}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.10563274}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.999941}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:5.1527746e-05}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:2.1712845e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9985089}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0006128484}  {Name:n01883070 wombat, Probability:0.00036549717}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.98975533}  {Name:n02117135 hyena, hyaena, Probability:0.0059285867}  {Name:n02099601 golden retriever, Probability:0.00063272694}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9954424}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.00076097494}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.00069848174}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.5459003}  {Name:n02417914 ibex, Capra ibex, Probability:0.15621477}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.064504325}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.4924922}  {Name:n02410509 bison, Probability:0.13054438}  {Name:n02412080 ram, tup, Probability:0.1014841}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99477935}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0032146077}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.00041861643}
{Name:n02504458 African elephant, Loxodonta africana, Probability:0.11558793}  {Name:n01871265 tusker, Probability:0.103669725}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.056829814}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9964091}  {Name:n02094114 Norfolk terrier, Probability:0.0009823837}  {Name:n02093991 Irish terrier, Probability:0.000772492}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9990989}  {Name:n02056570 king penguin, Aptenodytes patagonica, Probability:0.00020195828}  {Name:n02361337 marmot, Probability:0.00017169162}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7591909}  {Name:n02410509 bison, Probability:0.1385661}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.017534455}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.5335378}  {Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.12482993}  {Name:n02125311 cougar, puma, catamount, mountain lion, painter, panther, Felis concolor, Probability:0.103116445}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.92339}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.07511444}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0009727317}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9999907}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:6.07911e-06}  {Name:n02112137 chow, chow chow, Probability:6.1614446e-07}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.94060457}  {Name:n02444819 otter, Probability:0.023211505}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.013136067}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99729306}  {Name:n02410509 bison, Probability:0.0006522862}  {Name:n02361337 marmot, Probability:0.00047767314}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.25351474}  {Name:n02397096 warthog, Probability:0.19454229}  {Name:n01871265 tusker, Probability:0.15067294}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9869235}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.003544656}  {Name:n02444819 otter, Probability:0.0028058863}
