{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.720621}  {Name:n02117135 hyena, hyaena, Probability:0.0041738865}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.0032659937}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8540596}  {Name:n02104365 schipperke, Probability:0.05457368}  {Name:n01877812 wallaby, brush kangaroo, Probability:0.005127046}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.74888414}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.06671447}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0035896318}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9446565}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.009158899}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0056696525}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8904622}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.009590426}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003382183}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9832218}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0012994788}  {Name:n02104365 schipperke, Probability:0.0005517871}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.92017317}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019328}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0016871418}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8561603}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.03632118}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.005186942}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.4258365}  {Name:n01616318 vulture, Probability:0.40298054}  {Name:n02667093 abaya, Probability:0.0123021845}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.82056797}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.034056515}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.017120242}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89318407}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.013746658}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0022872628}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.88862455}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.007542489}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0014364873}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6761713}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.17524838}  {Name:n02111277 Newfoundland, Newfoundland dog, Probability:0.009952742}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.60875356}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.2680955}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.026683683}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7963816}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.11061341}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0280696}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8928253}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00988894}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0025228916}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.92536086}  {Name:n11879895 rapeseed, Probability:0.02132503}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0043011713}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.909897}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.012133278}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0086094495}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9315084}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004193527}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013849934}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.97314847}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0035289766}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013543904}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8584973}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.057421222}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.04345666}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.48050818}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.2553502}  {Name:n02492660 howler monkey, howler, Probability:0.005724675}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.88856065}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.008564086}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.007646365}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.84077716}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0558482}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0037656352}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8963202}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.009959554}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.009084612}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9190064}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.003266277}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.002681878}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.94388247}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.011213633}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.001938026}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.81310606}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.013192018}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004420642}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.6605886}  {Name:n02403003 ox, Probability:0.118280284}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.021518266}
{Name:n02403003 ox, Probability:0.2301029}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.18031974}  {Name:n02486410 baboon, Probability:0.16616769}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.2809796}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.24208388}  {Name:n03000134 chainlink fence, Probability:0.087591976}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8776863}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.031911343}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.007464838}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89284354}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.029504664}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0035038458}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.5402233}  {Name:n02447366 badger, Probability:0.20822726}  {Name:n02445715 skunk, polecat, wood pussy, Probability:0.060957793}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.74103004}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.10476961}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.020762375}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.81909776}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.035756215}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003957756}
{Name:n02492660 howler monkey, howler, Probability:0.49344665}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.3423691}  {Name:n02500267 indri, indris, Indri indri, Indri brevicaudatus, Probability:0.012654376}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8719651}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.009149731}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.007104118}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9464796}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.007501396}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00671825}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.4230444}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.17903179}  {Name:n02125311 cougar, puma, catamount, mountain lion, painter, panther, Felis concolor, Probability:0.11246939}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8649654}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.011755833}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0019437078}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89507043}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.006219434}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0045869444}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.84579664}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.065464735}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0071871867}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9258787}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0057675987}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003972861}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.87614065}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.014926753}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.00784789}
{Name:n03535780 horizontal bar, high bar, Probability:0.5623177}  {Name:n03976657 pole, Probability:0.24887235}  {Name:n04371774 swing, Probability:0.020313734}
{Name:n02445715 skunk, polecat, wood pussy, Probability:0.5676407}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.089098595}  {Name:n02104365 schipperke, Probability:0.07017242}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8095308}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.072609276}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0052260677}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8579632}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.056068942}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0051590162}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9272674}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.009607766}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0032173425}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9142079}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0040117707}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0014163114}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.94308263}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0057527474}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0020648735}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.92917144}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0044830716}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0025948973}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9020289}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004569133}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0025627348}
{Name:n09421951 sandbar, sand bar, Probability:0.13609307}  {Name:n09332890 lakeside, lakeshore, Probability:0.096860945}  {Name:n02951358 canoe, Probability:0.052330628}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8823679}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.058862515}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.002983993}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8585343}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.01990373}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0152611565}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8749731}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.021076506}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0022094941}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.869919}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.03931743}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0036870467}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9009647}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.021763664}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0021421888}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9175737}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.008273251}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0055126157}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89806706}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.006271749}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0042949435}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.82513285}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.034003455}  {Name:n02104365 schipperke, Probability:0.028706376}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.5092139}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.35412768}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0073837587}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.87223583}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.012931146}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.010647877}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8586469}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.019414878}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.005444126}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7192725}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.10882053}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0053613367}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89575464}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.013924292}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0064162826}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8639297}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.02566932}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.006681886}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9350465}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.009828942}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0057633542}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9528558}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0036811593}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0032717113}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89611495}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.007871889}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.005895296}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9381712}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0027766358}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019556978}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.90389544}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004489015}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004140958}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9062396}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.014978822}  {Name:n02125311 cougar, puma, catamount, mountain lion, painter, panther, Felis concolor, Probability:0.011044687}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8625981}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.009804369}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0015197501}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8082817}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.07970344}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0066331797}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8284091}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.01756099}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004396254}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.94991714}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0038893519}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0031660504}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.87992996}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.031722914}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0041456474}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.81060725}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.013954619}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0072996994}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9398255}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003853758}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0013888075}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.48236716}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.31950945}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.01075252}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8137985}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.032936923}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.014471038}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.93318087}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.008613129}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.008313492}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89565426}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0069782664}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0069232937}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.87160945}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.005828778}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.005197066}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02105412 kelpie, Probability:0.29698774}  {Name:n02104365 schipperke, Probability:0.15203467}  {Name:n02106662 German shepherd, German shepherd dog, German police dog, alsatian, Probability:0.07902777}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8771308}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0061833775}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0034092776}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8655873}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.009226781}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0023866033}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89123315}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.006639341}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0053955894}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9617292}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004042433}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0027677494}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9363361}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.006561224}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.003073133}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.5608119}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.31466436}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0031491201}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9146044}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.01956872}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0072797616}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9401905}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.005180302}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0025028968}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.41769454}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.3766947}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.011157104}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.93373334}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0057247863}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0031681915}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.91347957}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.008157096}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0021641636}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.87844753}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.012957892}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.012298526}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.78641826}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.102891766}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.01173779}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.905399}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0170818}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.00553398}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.89023143}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.018194705}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.007075943}
